CHR	START	END	ID	LENGTH
1	25889573	25889755	chr1:25889573-25889755	183
1	25895381	25895807	chr1:25895381-25895807	427
1	25998120	25998509	chr1:25998120-25998509	390
1	26004496	26004694	chr1:26004496-26004694	199
1	26035847	26036411	chr1:26035847-26036411	565
1	26104849	26105347	chr1:26104849-26105347	499
1	26145113	26145446	chr1:26145113-26145446	334
1	26164285	26164471	chr1:26164285-26164471	187
1	26164590	26164731	chr1:26164590-26164731	142
1	26169498	26169615	chr1:26169498-26169615	118
1	26169702	26169985	chr1:26169702-26169985	284
1	26177187	26177398	chr1:26177187-26177398	212
1	26190492	26190632	chr1:26190492-26190632	141
1	26201279	26201442	chr1:26201279-26201442	164
1	26222603	26222771	chr1:26222603-26222771	169
1	26233703	26234162	chr1:26233703-26234162	460
1	26234318	26234640	chr1:26234318-26234640	323
1	26275576	26276157	chr1:26275576-26276157	582
1	26279615	26279901	chr1:26279615-26279901	287
1	26284918	26285445	chr1:26284918-26285445	528
1	26285922	26286154	chr1:26285922-26286154	233
1	26363788	26364383	chr1:26363788-26364383	596
1	26391457	26391843	chr1:26391457-26391843	387
1	26417065	26417460	chr1:26417065-26417460	396
1	26470154	26470305	chr1:26470154-26470305	152
1	26470366	26470890	chr1:26470366-26470890	525
1	26470929	26471068	chr1:26470929-26471068	140
1	26500032	26500469	chr1:26500032-26500469	438
1	26531199	26531510	chr1:26531199-26531510	312
1	26538099	26538281	chr1:26538099-26538281	183
1	26538768	26539121	chr1:26538768-26539121	354
1	26541873	26542077	chr1:26541873-26542077	205
1	26597582	26598022	chr1:26597582-26598022	441
1	26602365	26602734	chr1:26602365-26602734	370
1	26620167	26620532	chr1:26620167-26620532	366
1	26677512	26677918	chr1:26677512-26677918	407
1	26788281	26788486	chr1:26788281-26788486	206
1	26789127	26789650	chr1:26789127-26789650	524
1	26810081	26810332	chr1:26810081-26810332	252
1	26826502	26826697	chr1:26826502-26826697	196
1	26849247	26849428	chr1:26849247-26849428	182
1	26851227	26851618	chr1:26851227-26851618	392
1	26853031	26853517	chr1:26853031-26853517	487
1	26858243	26858371	chr1:26858243-26858371	129
1	26859691	26859878	chr1:26859691-26859878	188
1	26861191	26861585	chr1:26861191-26861585	395
1	26862566	26863114	chr1:26862566-26863114	549
1	26878038	26878296	chr1:26878038-26878296	259
1	26887049	26887480	chr1:26887049-26887480	432
1	26960363	26960558	chr1:26960363-26960558	196
1	26966841	26967212	chr1:26966841-26967212	372
1	26997404	26997547	chr1:26997404-26997547	144
1	26997589	26998036	chr1:26997589-26998036	448
1	26999681	26999825	chr1:26999681-26999825	145
1	27002255	27002419	chr1:27002255-27002419	165
1	27009964	27010192	chr1:27009964-27010192	229
1	27044493	27044994	chr1:27044493-27044994	502
1	27045780	27046296	chr1:27045780-27046296	517
1	27097348	27097722	chr1:27097348-27097722	375
1	27102641	27103149	chr1:27102641-27103149	509
1	27109217	27109387	chr1:27109217-27109387	171
1	27112097	27112458	chr1:27112097-27112458	362
1	27127533	27127667	chr1:27127533-27127667	135
1	27155069	27155409	chr1:27155069-27155409	341
1	27155491	27155672	chr1:27155491-27155672	182
1	27197976	27198304	chr1:27197976-27198304	329
1	27284660	27285020	chr1:27284660-27285020	361
1	27296768	27297188	chr1:27296768-27297188	421
1	27357013	27357209	chr1:27357013-27357209	197
1	27366568	27366699	chr1:27366568-27366699	132
1	27368965	27369137	chr1:27368965-27369137	173
1	27379642	27379867	chr1:27379642-27379867	226
1	27388296	27388876	chr1:27388296-27388876	581
1	27391605	27391744	chr1:27391605-27391744	140
1	27392243	27392527	chr1:27392243-27392527	285
1	27392929	27393086	chr1:27392929-27393086	158
1	27395268	27395791	chr1:27395268-27395791	524
1	27402370	27402783	chr1:27402370-27402783	414
1	27403056	27403223	chr1:27403056-27403223	168
1	27416486	27416878	chr1:27416486-27416878	393
1	27496888	27497070	chr1:27496888-27497070	183
1	27522662	27522894	chr1:27522662-27522894	233
1	27523104	27523378	chr1:27523104-27523378	275
1	27556628	27557128	chr1:27556628-27557128	501
1	27557413	27557592	chr1:27557413-27557592	180
1	27568527	27568788	chr1:27568527-27568788	262
1	27599612	27599848	chr1:27599612-27599848	237
1	27606323	27606912	chr1:27606323-27606912	590
1	27608611	27608923	chr1:27608611-27608923	313
1	27608961	27609219	chr1:27608961-27609219	259
1	27616621	27616739	chr1:27616621-27616739	119
1	27643710	27644309	chr1:27643710-27644309	600
1	27663199	27663540	chr1:27663199-27663540	342
1	27669171	27669631	chr1:27669171-27669631	461
1	27672239	27672591	chr1:27672239-27672591	353
1	27719531	27719841	chr1:27719531-27719841	311
1	27725644	27725863	chr1:27725644-27725863	220
1	27857961	27858463	chr1:27857961-27858463	503
1	27928773	27928905	chr1:27928773-27928905	133
1	27934895	27935130	chr1:27934895-27935130	236
1	27940426	27940565	chr1:27940426-27940565	140
1	27960117	27960285	chr1:27960117-27960285	169
1	27979677	27979967	chr1:27979677-27979967	291
1	28036565	28036710	chr1:28036565-28036710	146
1	28087913	28088156	chr1:28087913-28088156	244
1	28091180	28091526	chr1:28091180-28091526	347
1	28208819	28209304	chr1:28208819-28209304	486
1	28248406	28248864	chr1:28248406-28248864	459
1	28359585	28360022	chr1:28359585-28360022	438
1	28370288	28370601	chr1:28370288-28370601	314
1	28409795	28409982	chr1:28409795-28409982	188
1	28471586	28471731	chr1:28471586-28471731	146
1	28518025	28518341	chr1:28518025-28518341	317
1	28540794	28540926	chr1:28540794-28540926	133
1	28581282	28581436	chr1:28581282-28581436	155
1	28602859	28603159	chr1:28602859-28603159	301
1	28640855	28641131	chr1:28640855-28641131	277
1	28643125	28643354	chr1:28643125-28643354	230
1	28653999	28654112	chr1:28653999-28654112	114
1	28736422	28736850	chr1:28736422-28736850	429
1	28756963	28757108	chr1:28756963-28757108	146
1	28784900	28785414	chr1:28784900-28785414	515
1	28792803	28792920	chr1:28792803-28792920	118
1	28877205	28877591	chr1:28877205-28877591	387
1	28881991	28882523	chr1:28881991-28882523	533
1	28893828	28894073	chr1:28893828-28894073	246
1	29033952	29034194	chr1:29033952-29034194	243
1	29121323	29121490	chr1:29121323-29121490	168
1	29124545	29124727	chr1:29124545-29124727	183
1	29181928	29182151	chr1:29181928-29182151	224
1	29197550	29197886	chr1:29197550-29197886	337
1	29202819	29203305	chr1:29202819-29203305	487
1	29230986	29231164	chr1:29230986-29231164	179
1	29236342	29236524	chr1:29236342-29236524	183
1	29238742	29238905	chr1:29238742-29238905	164
1	29245762	29246110	chr1:29245762-29246110	349
1	29332260	29332574	chr1:29332260-29332574	315
1	29340805	29341186	chr1:29340805-29341186	382
1	29341998	29342160	chr1:29341998-29342160	163
1	29379545	29379794	chr1:29379545-29379794	250
1	29396737	29396950	chr1:29396737-29396950	214
1	29412001	29412158	chr1:29412001-29412158	158
1	29416452	29416585	chr1:29416452-29416585	134
1	29453582	29453792	chr1:29453582-29453792	211
1	29513272	29513659	chr1:29513272-29513659	388
1	29689455	29689623	chr1:29689455-29689623	169
1	29697999	29698345	chr1:29697999-29698345	347
1	29703488	29703987	chr1:29703488-29703987	500
1	29707105	29707322	chr1:29707105-29707322	218
1	29709981	29710147	chr1:29709981-29710147	167
1	29714011	29714193	chr1:29714011-29714193	183
1	29792985	29793423	chr1:29792985-29793423	439
1	29849121	29849443	chr1:29849121-29849443	323
1	30086060	30086179	chr1:30086060-30086179	120
1	30087601	30087727	chr1:30087601-30087727	127
1	30106248	30106367	chr1:30106248-30106367	120
1	30111534	30111770	chr1:30111534-30111770	237
1	30232392	30232600	chr1:30232392-30232600	209
1	30353684	30353877	chr1:30353684-30353877	194
1	30380020	30380148	chr1:30380020-30380148	129
1	30380359	30380819	chr1:30380359-30380819	461
1	30698151	30698309	chr1:30698151-30698309	159
1	30708102	30708519	chr1:30708102-30708519	418
1	30715280	30715559	chr1:30715280-30715559	280
1	30719089	30719645	chr1:30719089-30719645	557
1	30777914	30778060	chr1:30777914-30778060	147
1	30779450	30780035	chr1:30779450-30780035	586
1	30797723	30797958	chr1:30797723-30797958	236
1	30801589	30802174	chr1:30801589-30802174	586
1	30911365	30911943	chr1:30911365-30911943	579
1	30929222	30929768	chr1:30929222-30929768	547
1	30977354	30977514	chr1:30977354-30977514	161
1	31162735	31163052	chr1:31162735-31163052	318
1	31170854	31171011	chr1:31170854-31171011	158
1	31181481	31181992	chr1:31181481-31181992	512
1	31182452	31182811	chr1:31182452-31182811	360
1	31185665	31185973	chr1:31185665-31185973	309
1	31296711	31296828	chr1:31296711-31296828	118
1	31335019	31335342	chr1:31335019-31335342	324
1	31373614	31373727	chr1:31373614-31373727	114
1	31394538	31395074	chr1:31394538-31395074	537
1	31396639	31397024	chr1:31396639-31397024	386
1	31421440	31421684	chr1:31421440-31421684	245
1	31422738	31423173	chr1:31422738-31423173	436
1	31501623	31501758	chr1:31501623-31501758	136
1	31563912	31564501	chr1:31563912-31564501	590
1	31587706	31588140	chr1:31587706-31588140	435
1	31593932	31594426	chr1:31593932-31594426	495
1	31618190	31618619	chr1:31618190-31618619	430
1	31633080	31633488	chr1:31633080-31633488	409
1	31663777	31664155	chr1:31663777-31664155	379
1	31666228	31666377	chr1:31666228-31666377	150
1	31670141	31670496	chr1:31670141-31670496	356
1	31684028	31684312	chr1:31684028-31684312	285
1	31705285	31705487	chr1:31705285-31705487	203
1	31714257	31714629	chr1:31714257-31714629	373
1	31715588	31716109	chr1:31715588-31716109	522
1	31736651	31736796	chr1:31736651-31736796	146
1	31762703	31762884	chr1:31762703-31762884	182
1	31772235	31772377	chr1:31772235-31772377	143
1	31789254	31789613	chr1:31789254-31789613	360
1	31815927	31816309	chr1:31815927-31816309	383
1	31843618	31843808	chr1:31843618-31843808	191
1	31938311	31938471	chr1:31938311-31938471	161
1	31939748	31940187	chr1:31939748-31940187	440
1	31956142	31956324	chr1:31956142-31956324	183
1	31964128	31964490	chr1:31964128-31964490	363
1	31977801	31978049	chr1:31977801-31978049	249
1	32003481	32003914	chr1:32003481-32003914	434
1	32063470	32063696	chr1:32063470-32063696	227
1	32073335	32073461	chr1:32073335-32073461	127
1	32109429	32109637	chr1:32109429-32109637	209
1	32133545	32133724	chr1:32133545-32133724	180
1	32215483	32216053	chr1:32215483-32216053	571
1	32240422	32240548	chr1:32240422-32240548	127
1	32248137	32248485	chr1:32248137-32248485	349
1	32316551	32316750	chr1:32316551-32316750	200
1	32335144	32335485	chr1:32335144-32335485	342
1	32351163	32351386	chr1:32351163-32351386	224
1	32362333	32362446	chr1:32362333-32362446	114
1	32400783	32401192	chr1:32400783-32401192	410
1	32414019	32414214	chr1:32414019-32414214	196
1	32448364	32448667	chr1:32448364-32448667	304
1	32471144	32471302	chr1:32471144-32471302	159
1	32612098	32612362	chr1:32612098-32612362	265
1	32712060	32712624	chr1:32712060-32712624	565
1	32741473	32741639	chr1:32741473-32741639	167
1	32786966	32787158	chr1:32786966-32787158	193
1	32872604	32873048	chr1:32872604-32873048	445
1	32886641	32886888	chr1:32886641-32886888	248
1	32892944	32893103	chr1:32892944-32893103	160
1	32893330	32893448	chr1:32893330-32893448	119
1	32933512	32933755	chr1:32933512-32933755	244
1	32953591	32953736	chr1:32953591-32953736	146
1	33001399	33001615	chr1:33001399-33001615	217
1	33007198	33007579	chr1:33007198-33007579	382
1	33050717	33050860	chr1:33050717-33050860	144
1	33086295	33086882	chr1:33086295-33086882	588
1	33094832	33095429	chr1:33094832-33095429	598
1	33099699	33099911	chr1:33099699-33099911	213
1	33112031	33112330	chr1:33112031-33112330	300
1	33119923	33120115	chr1:33119923-33120115	193
1	33127113	33127599	chr1:33127113-33127599	487
1	33137919	33138121	chr1:33137919-33138121	203
1	33140845	33141023	chr1:33140845-33141023	179
1	33147997	33148194	chr1:33147997-33148194	198
1	33218726	33219046	chr1:33218726-33219046	321
1	33295450	33295895	chr1:33295450-33295895	446
1	33367721	33368148	chr1:33367721-33368148	428
1	33379067	33379193	chr1:33379067-33379193	127
1	33431056	33431170	chr1:33431056-33431170	115
1	33455750	33456286	chr1:33455750-33456286	537
1	33470423	33470903	chr1:33470423-33470903	481
1	33612888	33613477	chr1:33612888-33613477	590
1	33632993	33633433	chr1:33632993-33633433	441
1	33634838	33635145	chr1:33634838-33635145	308
1	33641168	33641389	chr1:33641168-33641389	222
1	33654376	33654507	chr1:33654376-33654507	132
1	34114028	34114200	chr1:34114028-34114200	173
1	34163039	34163456	chr1:34163039-34163456	418
1	34460328	34460512	chr1:34460328-34460512	185
1	34547108	34547319	chr1:34547108-34547319	212
1	34597897	34598268	chr1:34597897-34598268	372
1	34681478	34681882	chr1:34681478-34681882	405
1	34742644	34743071	chr1:34742644-34743071	428
1	34759834	34759947	chr1:34759834-34759947	114
1	34782261	34782704	chr1:34782261-34782704	444
1	34786390	34786928	chr1:34786390-34786928	539
1	34859761	34860136	chr1:34859761-34860136	376
1	34884960	34885095	chr1:34884960-34885095	136
1	35202021	35202510	chr1:35202021-35202510	490
1	35221088	35221273	chr1:35221088-35221273	186
1	35298605	35298861	chr1:35298605-35298861	257
1	35450971	35451493	chr1:35450971-35451493	523
1	35452276	35452450	chr1:35452276-35452450	175
1	35454879	35455029	chr1:35454879-35455029	151
1	35568863	35569423	chr1:35568863-35569423	561
1	35646193	35646322	chr1:35646193-35646322	130
1	35715427	35716001	chr1:35715427-35716001	575
1	35726751	35727316	chr1:35726751-35727316	566
1	35774668	35775016	chr1:35774668-35775016	349
1	35857942	35858096	chr1:35857942-35858096	155
1	35882730	35883208	chr1:35882730-35883208	479
1	36088356	36088912	chr1:36088356-36088912	557
1	36134811	36135051	chr1:36134811-36135051	241
1	36149491	36149901	chr1:36149491-36149901	411
1	36209859	36210027	chr1:36209859-36210027	169
1	36217717	36217938	chr1:36217717-36217938	222
1	36224830	36225168	chr1:36224830-36225168	339
1	36285525	36285758	chr1:36285525-36285758	234
1	36285835	36285972	chr1:36285835-36285972	138
1	36299852	36300357	chr1:36299852-36300357	506
1	36306262	36306501	chr1:36306262-36306501	240
1	36342707	36343029	chr1:36342707-36343029	323
1	36351185	36351378	chr1:36351185-36351378	194
1	36368943	36369459	chr1:36368943-36369459	517
1	36420770	36421184	chr1:36420770-36421184	415
1	36446426	36446581	chr1:36446426-36446581	156
1	36448725	36448876	chr1:36448725-36448876	152
1	36528496	36528647	chr1:36528496-36528647	152
1	36543000	36543141	chr1:36543000-36543141	142
1	36553792	36554180	chr1:36553792-36554180	389
1	36576023	36576549	chr1:36576023-36576549	527
1	36609243	36609590	chr1:36609243-36609590	348
1	36650403	36650903	chr1:36650403-36650903	501
1	36653965	36654096	chr1:36653965-36654096	132
1	36703643	36704051	chr1:36703643-36704051	409
1	37038373	37038486	chr1:37038373-37038486	114
1	37177358	37177538	chr1:37177358-37177538	181
1	37323811	37324072	chr1:37323811-37324072	262
1	37391326	37391486	chr1:37391326-37391486	161
1	37434247	37434689	chr1:37434247-37434689	443
1	37448250	37448453	chr1:37448250-37448453	204
1	37454678	37455216	chr1:37454678-37455216	539
1	37458690	37458803	chr1:37458690-37458803	114
1	37473766	37473906	chr1:37473766-37473906	141
1	37487276	37487865	chr1:37487276-37487865	590
1	37514698	37514911	chr1:37514698-37514911	214
1	37561826	37562128	chr1:37561826-37562128	303
1	37603153	37603488	chr1:37603153-37603488	336
1	37655354	37655472	chr1:37655354-37655472	119
1	37682358	37682923	chr1:37682358-37682923	566
1	37692264	37692534	chr1:37692264-37692534	271
1	37811039	37811451	chr1:37811039-37811451	413
1	37817661	37817774	chr1:37817661-37817774	114
1	37860084	37860632	chr1:37860084-37860632	549
1	37875699	37875812	chr1:37875699-37875812	114
1	37875887	37876128	chr1:37875887-37876128	242
1	37890464	37890670	chr1:37890464-37890670	207
1	37919359	37919563	chr1:37919359-37919563	205
1	37975082	37975313	chr1:37975082-37975313	232
1	37989959	37990452	chr1:37989959-37990452	494
1	38018995	38019251	chr1:38018995-38019251	257
1	38037759	38037922	chr1:38037759-38037922	164
1	38040613	38040758	chr1:38040613-38040758	146
1	38064328	38064462	chr1:38064328-38064462	135
1	38071945	38072145	chr1:38071945-38072145	201
1	38129595	38129739	chr1:38129595-38129739	145
1	38138442	38138734	chr1:38138442-38138734	293
1	38152841	38153038	chr1:38152841-38153038	198
1	38489868	38490079	chr1:38489868-38490079	212
1	38500389	38500634	chr1:38500389-38500634	246
1	38527349	38527572	chr1:38527349-38527572	224
1	38587022	38587404	chr1:38587022-38587404	383
1	38608374	38608518	chr1:38608374-38608518	145
1	38818235	38818423	chr1:38818235-38818423	189
1	38835275	38835622	chr1:38835275-38835622	348
1	38865234	38865391	chr1:38865234-38865391	158
1	38891842	38891993	chr1:38891842-38891993	152
1	38941181	38941349	chr1:38941181-38941349	169
1	38964252	38964428	chr1:38964252-38964428	177
1	39092385	39092761	chr1:39092385-39092761	377
1	39098554	39099026	chr1:39098554-39099026	473
1	39102545	39102944	chr1:39102545-39102944	400
1	39133006	39133386	chr1:39133006-39133386	381
1	39158295	39158423	chr1:39158295-39158423	129
1	39183746	39184033	chr1:39183746-39184033	288
1	39191610	39191906	chr1:39191610-39191906	297
1	39192564	39192786	chr1:39192564-39192786	223
1	39204430	39204624	chr1:39204430-39204624	195
1	39258604	39259069	chr1:39258604-39259069	466
1	39266360	39266513	chr1:39266360-39266513	154
1	39378242	39378676	chr1:39378242-39378676	435
1	39398763	39398934	chr1:39398763-39398934	172
1	39410869	39411303	chr1:39410869-39411303	435
1	39539051	39539575	chr1:39539051-39539575	525
1	39576872	39577107	chr1:39576872-39577107	236
1	39606140	39606462	chr1:39606140-39606462	323
1	39609577	39610009	chr1:39609577-39610009	433
1	39639989	39640142	chr1:39639989-39640142	154
1	39653498	39653958	chr1:39653498-39653958	461
1	39658041	39658487	chr1:39658041-39658487	447
1	39672643	39672919	chr1:39672643-39672919	277
1	39701943	39702174	chr1:39701943-39702174	232
1	39720095	39720445	chr1:39720095-39720445	351
1	39817562	39817700	chr1:39817562-39817700	139
1	39917930	39918108	chr1:39917930-39918108	179
1	39919516	39919873	chr1:39919516-39919873	358
1	39973486	39973965	chr1:39973486-39973965	480
1	40032289	40032638	chr1:40032289-40032638	350
1	40078480	40078851	chr1:40078480-40078851	372
1	40152982	40153403	chr1:40152982-40153403	422
1	40161885	40162025	chr1:40161885-40162025	141
1	40183078	40183251	chr1:40183078-40183251	174
1	40305591	40305787	chr1:40305591-40305787	197
1	40315224	40315707	chr1:40315224-40315707	484
1	40338704	40339213	chr1:40338704-40339213	510
1	40404866	40405213	chr1:40404866-40405213	348
1	40438492	40438841	chr1:40438492-40438841	350
1	40532859	40533208	chr1:40532859-40533208	350
1	40592202	40592559	chr1:40592202-40592559	358
1	40612219	40612640	chr1:40612219-40612640	422
1	40625125	40625371	chr1:40625125-40625371	247
